Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A,12.5,f,1,X,11.5,f,2,32562.1997844499,9.30558435541878E-8,37268.183114,4705.98332955014,3.75289377664156,4688755.39028908,0,rR2(11.5),A v=0 12.5 13 F2f - X v=0 11.5 12 F2f
LinearMolecule,A,8.5,f,1,X,7.5,f,2,32564.5893082927,8.36988141485175E-5,35759.23385,3194.64454170731,2.4013733039815,4334584.08312151,0,rR2(7.5),A v=0 8.5  9 F2f - X v=0 7.5  8 F2f
LinearMolecule,A,11.5,f,1,X,10.5,f,2,32568.9712747793,6.65083195038882E-7,36845.226746,4276.2554712207,3.41540883565549,4625588.79005916,0,rR2(10.5),A v=0 11.5 12 F2f - X v=0 10.5 11 F2f
LinearMolecule,A,9.5,f,1,X,8.5,f,2,32570.1535360751,2.00534827255263E-5,36090.18935,3520.03581392488,2.73948732036235,4452686.91196349,0,rR2(8.5),A v=0 9.5 10 F2f - X v=0 8.5  9 F2f
LinearMolecule,A,10.5,f,1,X,9.5,f,2,32571.6132036293,3.99402971923234E-6,36452.366414,3880.75321037069,3.07757525656252,4548071.14522274,0,rR2(9.5),A v=0 10.5 11 F2f - X v=0 9.5 10 F2f
LinearMolecule,A,4.5,f,1,X,4.5,e,1,32573.6799098871,0.00199827169279496,34756.68065,2183.00074011291,0.448021794316184,1456877.5693741,0,rQ21(4.5),A v=0 4.5  5 F2f - X v=0 4.5  4 F1e
LinearMolecule,A,5.5,e,1,X,4.5,e,1,32574.7854098871,0.00527086331988925,34757.78615,2183.00074011291,1.18175203636558,3202677.7758307,0,rR1(4.5),A v=0 5.5  5 F1e - X v=0 4.5  4 F1e
LinearMolecule,A,5.5,f,1,X,5.5,e,1,32586.8719499198,0.000772494657449975,34958.345654,2371.47370408024,0.427661137689482,1160299.23420976,0,rQ21(5.5),A v=0 5.5  6 F2f - X v=0 5.5  5 F1e
LinearMolecule,A,6.5,e,1,X,5.5,e,1,32588.1784499198,0.00276759571446996,34959.652154,2371.47370408024,1.53216999043311,3563548.02565144,0,rR1(5.5),A v=0 6.5  6 F1e - X v=0 5.5  5 F1e
LinearMolecule,A,6.5,f,1,X,6.5,e,1,32597.5566433943,0.000248602538295021,35192.896046,2595.33940260566,0.402705060943008,937427.393680993,0,rQ21(6.5),A v=0 6.5  7 F2f - X v=0 6.5  6 F1e
LinearMolecule,A,13.5,e,1,X,12.5,e,1,32598.1419452049,1.15538798017401E-7,37270.896614,4672.75466879511,3.97319943589802,4624707.98829798,0,rR1(12.5),A v=0 13.5 13 F1e - X v=0 12.5 12 F1e
LinearMolecule,A,7.5,e,1,X,6.5,e,1,32599.0641433943,0.00116333908909065,35194.403546,2595.33940260566,1.88446402028959,3838899.18703395,0,rR1(6.5),A v=0 7.5  7 F1e - X v=0 6.5  6 F1e
LinearMolecule,A,11.5,f,1,X,11.5,e,1,32604.5446148418,6.80134623020571E-8,36845.226746,4240.68213115816,0.294488204985678,400142.353485483,0,rQ21(11.5),A v=0 11.5 12 F2f - X v=0 11.5 11 F1e
